handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_0f73dd08-b8d7-cbd8-984f-ffd2b1666c2c,Product,Dreamer Cloud Vinyl Sticker,<p>Printed professionally on Vinyl</p><p>&nbsp;</p>,b09bd3_aeef60f90ab74badbefec2dd0e51f8a2~mv2.jpg;b09bd3_5784d25052e746858e970b203f5e202e~mv2.png;b09bd3_92b96ad7acb8489a9cca25a5d26d67fa~mv2.jpg;b09bd3_a39808574c8541b8b9204f013a854b29;b09bd3_ef44457d1e75438a96d0c526e6a8f8b7;b09bd3_20b95a5f4e4c471899bb75c68686ee52~mv2.jpg;b09bd3_0181a6ec99884bb7a4544c35f3bb748d~mv2.jpg;b09bd3_37237d0a7a27487f9f1e37e474aa4785~mv2.jpg,All Stickers;Sale Items;WHOLESALE,,,3.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff2f1643-c941-653e-2253-11a20400b973,Product,"""Good Vibes Only"" Black Sweatshirt",<p>Your choice between a Hoodie or Crewneck Sweatshirt</p><p>&nbsp;</p><p>Hand pressed with Love</p><p>&nbsp;</p>,b09bd3_22f7822b0e6c4dc3bbcb802c6fbea086~mv2.png,All Clothing;Sweatshirts & Sweatpants,,,38.0,,false,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,Small;Medium;Large;XL;2XL;3XL,"Type of Sweatshirt ",DROP_DOWN,Crewneck;Hoodie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5816643e-f43c-c9bb-6d7c-0103521061a8,Product,MegaStar Studs,<p>Handmade Polymer Clay Earrings</p><p>Lightweight with Sterling Silver Earrings backs</p><p>Made with ♡</p>,b09bd3_5ab9cca5c0c0451f9b51c948b3649e2f~mv2.png;b09bd3_c6550db4f19f48d880addd05d248015a,Earrings,,,14.0,,true,PERCENT,0.0,OutOfStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0719240e-0a62-feae-bc70-917b31464034,Product,Rosas Blancas,<p>Handmade Polymer Clay Earrings</p><p>Lightweight with Sterling Silver Earrings hooks</p><p>&nbsp;</p><p>Made with ♡</p>,b09bd3_da00f49bbcc442de8969e09c59aa77db~mv2.jpg,Earrings,,,18.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7c475b3b-bc96-fbab-6b9b-4662d28225a6,Product,Cherry Blossoms,<p>Flower Drop Earrings</p><p>&nbsp;</p><p>Made out of Polymer Clay<br><br>Stainless Steal Earring Hooks &amp; lightweight<br><br>Hand made with ♡</p>,b09bd3_851d51a69b884f2187baae119ad2d7a8~mv2.png,Sale Items,,,15.0,,true,AMOUNT,4.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_85e9a90e-7fc6-8228-4388-b990db5ae646,Product,Tiny Twinkles,"<p>Handmade Polymer Clay Earrings</p><p>Option of Hearts, Square shapped, or Circles</p><p>Lightweight with Sterling Silver Earrings hooks</p><p>Made with ♡</p>",b09bd3_d16e8bab41ab4cbaa860e23a66d0d097~mv2.png;b09bd3_952e5faf912049bfa0d94fa473572dea~mv2.jpg;b09bd3_58703245787f4e569a96cdb50236b0df;b09bd3_76ceb4dfbcfc49b983dabac1d390519c~mv2.jpg;b09bd3_cfc51b99bcc749088154ba9c285ea86c;b09bd3_92e1cb87706345398556d25f81cca28b~mv2.jpg,Earrings,,,8.0,,false,PERCENT,0.0,2,0.0,Shape of Stud,DROP_DOWN,Heart;Square;Circles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_85e9a90e-7fc6-8228-4388-b990db5ae646,Variant,,,,,,,,0.0,true,,,5,,,,Heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_85e9a90e-7fc6-8228-4388-b990db5ae646,Variant,,,,,,,,0.0,true,,,0,,,,Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_85e9a90e-7fc6-8228-4388-b990db5ae646,Variant,,,,,,,,0.0,true,,,0,,,,Circles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_62d1e902-5cbd-7716-4b4e-5c7d7476ef59,Product,tell it to my hearts,<p>Handmade Polymer Clay Earrings</p><p>Lightweight with Sterling Silver Earrings hooks</p><p>Made with ♡</p>,b09bd3_f556cbd418664484a23b010df7f46a79~mv2.jpg;b09bd3_5ece062d529840e7b8ceac21e411b615;b09bd3_df7069b2e85d47d89c39838dce6dd034~mv2.jpg,Earrings,,,12.0,,false,AMOUNT,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6162c6e6-5c2f-fa96-dd12-b4303a910149,Product,The Get Downs,<p>Made out of Polymer Clay<br><br>Stainless Steal Earring Hooks &amp; lightweight<br><br>Hand made with ♡</p>,b09bd3_0a93c70a5e8e416ebbff5240258e9b5e~mv2.png,Sale Items,,,16.0,,true,AMOUNT,4.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ed5adc4b-e571-5dd1-e6e9-a64fdfa2d992,Product,Pretty in Pinks,<p>Sparkly Unicorn Dust Stud Earrings<br><br>Made out of Polymer Clay &amp; finished with UV Resin<br><br>Stainless Steal Earring Back &amp; lightweight<br><br>Hand made with ♡</p>,b09bd3_ae57fa47134841fa8afe69b5b4f6ec7e~mv2.jpg,Earrings,,,12.0,,true,AMOUNT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_701551f3-aa9b-e5a2-4f14-19af12d58193,Product,The Main Characters,"<p>Sparkly Unicorn Dust Stud Earrings<br><br>Made out of Polymer Clay, hand painted with Unicorn Dust &amp; finished with UV Resin<br><br>Stainless Steal Earring Back &amp; lightweight<br><br>Hand made with ♡</p>",b09bd3_caea0e570b6046b8b4ab3125c0c6385f~mv2.jpg;b09bd3_e437fba3cd8e497b913b3d1796f11df1,Earrings,,,16.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_87a7b1d2-35be-f1c8-0e28-db12c4ab99d9,Product,don't break my hearts,<p>Handmade Polymer Clay Earrings</p><p>Lightweight with Sterling Silver Earrings hooks</p><p>Available in Large or Small</p><p>&nbsp;</p><p>Made with ♡</p>,b09bd3_d8d83a1448b944288b313e460d6040b7~mv2.jpg;b09bd3_0bca050d64c64d19819ac4eb79e64d95~mv2.jpg,Earrings,,,18.0,,false,AMOUNT,0.0,OutOfStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_75a9f49c-3ccc-9562-e09f-afbb80629eed,Product,Sugar Highs,<p>Handmade Polymer Clay Earrings</p><p>Choose between Pink or Red Jam</p><p>Lightweight with Sterling Silver Earrings hooks</p><p>&nbsp;</p><p>Made with ♡</p>,b09bd3_e86a916d61f64ccf83c8d169b37237ff~mv2.jpg;b09bd3_742f5c2c6915492582b98ba0b70541c0;b09bd3_656fbaa220eb44babd049c217c1457c9~mv2.jpg;b09bd3_3471b8a8c1474ffc90c75eaa62c2e4f9~mv2.jpg,'Sweets' Earrings Collection;Earrings,,,18.0,,true,AMOUNT,0.0,0,0.0,"Color Jam ",DROP_DOWN,Pink;Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_75a9f49c-3ccc-9562-e09f-afbb80629eed,Variant,,,,,,,,0.0,true,,,1,,,,Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_75a9f49c-3ccc-9562-e09f-afbb80629eed,Variant,,,,,,,,0.0,true,,,1,,,,Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5c49d699-48a4-0977-b01d-790c1d7a4db2,Product,Smore Loves,<p>Handmade Polymer Clay Earrings</p><p>Lightweight with Sterling Silver Earrings hooks</p><p>&nbsp;</p><p>Made with ♡</p>,b09bd3_1048cc4e5bca42bcb719e20d263206e6~mv2.jpg;b09bd3_605f740468c846e980c81c376275327a;b09bd3_62672e678343497ca0f57a402a760cc7~mv2.jpg,'Sweets' Earrings Collection;Earrings,,,16.0,,true,PERCENT,0.0,OutOfStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_278b8c92-9e4c-d0c5-c39c-0156be2018a5,Product,Grandma's Biscuits,<p>Handmade Polymer Clay Earrings</p><p>Lightweight with Sterling Silver Earrings hooks</p><p>&nbsp;</p><p>Made with ♡</p>,b09bd3_b94be5e85e77449f92ad319eedbc6444~mv2.jpg;b09bd3_93c90770cd3b4249b1334c2efea23019;b09bd3_f4bcdcbc605e4f618bacdb2ffaa9a593~mv2.jpg,'Sweets' Earrings Collection;Earrings,,,14.0,,true,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_45824345-5a48-f317-ea23-f3521e22bae8,Product,The Knitted Hearts,<p>Handmade Polymer Clay Earrings</p><p>Lightweight with Sterling Silver Earrings hooks</p><p>Available in Large or Small</p><p>&nbsp;</p><p>Made with ♡</p>,b09bd3_c92a7e40d5f34ed78b33c7457c8bd672~mv2.jpg;b09bd3_bc75f4ef8ce8401dabcb770a31d20112~mv2.jpg,Earrings,,,15.0,,false,PERCENT,0.0,0,0.0,Size,DROP_DOWN,Small;Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_45824345-5a48-f317-ea23-f3521e22bae8,Variant,,,,,,,,-4.0,true,,,0,,,,Small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_45824345-5a48-f317-ea23-f3521e22bae8,Variant,,,,,,,,0.0,true,,,1,,,,Large,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f3214dd9-039d-0570-b9e9-45d466a1f65b,Product,One Loves,<p>Rainbow Earrings</p><p>&nbsp;</p><p>Handmade Polymer Clay Earrings</p><p>&nbsp;</p><p>Lightweight with Sterling Silver Earrings hooks</p><p>&nbsp;</p><p>Made with ♡</p>,b09bd3_abf8cb5b381444b396535d85c7d5330c~mv2.jpg;b09bd3_30d38a804e7a415993615590a8f285fc~mv2.jpg;b09bd3_0dccbfba7ffc4b12952c86f4610d0d79~mv2.jpg;b09bd3_d451327f7b584a24b17f7e7936cb6596~mv2.jpg;b09bd3_01924ddc10c540089835835eb8c998b6,Earrings,,,25.0,,false,PERCENT,0.0,OutOfStock,0.0,Type of Top Stud,DROP_DOWN,Knitted Heart;Knitted Round;Rose Knitted Round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_079bc237-8a3c-560f-fd21-c7e9a1e811c9,Product,Rainbow Cake Earrings,<p>Handmade Polymer Clay Earrings</p><p>Lightweight with Sterling Silver Earrings hooks</p><p>&nbsp;</p><p>Made with ♡</p>,b09bd3_a58ef25a367e434782131f35b1cef6e0~mv2.jpg;b09bd3_31d3f9d649ac4d6f846b55864c7ceb11~mv2.jpg;b09bd3_acb2d227e87f4517b525f96bd2b07274~mv2.jpg,'Sweets' Earrings Collection;Earrings;New Items,,,18.0,,true,PERCENT,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2d7066d1-3143-d1c4-e96b-ec91afa4b423,Product,Strawberry Shortcakes,<p>Handmade Polymer Clay Earrings</p><p>Lightweight with Sterling Silver Earrings hooks</p><p>&nbsp;</p><p>Made with ♡</p>,b09bd3_70b00dd10b1547c8908531b91f7a776e~mv2.jpg;b09bd3_72f9baabb5444b75830cc2499c4ee11f;b09bd3_39c74688edc14fd6b3fc2ec014bce3e4~mv2.jpg;b09bd3_a4841285d8d44f519b3aa0ef2d442b10~mv2.jpg,'Sweets' Earrings Collection;Earrings,,,18.0,,true,AMOUNT,0.0,0,0.0,"Type of Icing ",DROP_DOWN,Icing Drip;Full Icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2d7066d1-3143-d1c4-e96b-ec91afa4b423,Variant,,,,,,,,0.0,true,,,1,,,,Icing Drip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2d7066d1-3143-d1c4-e96b-ec91afa4b423,Variant,,,,,,,,0.0,true,,,1,,,,Full Icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1893aae9-7a9a-b92d-b824-f8c35af28df0,Product,"""LOL No"" Vinyl Sticker","<p>Professionally printed on Vinyl</p><p>3""X3""</p>",b09bd3_53eaf09f5e074f2c8b0605e2214e5005~mv2.jpg;b09bd3_8627969644fc4afaa99785ecd5443aae~mv2.jpg;b09bd3_925d0760c60141998db9466e9ccb9374~mv2.jpg;b09bd3_a67b4624cc78413a9e4b09ba4d5888e6,All Stickers;Sale Items;WHOLESALE,,,3.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d9940d10-cb3e-2d34-1971-67f6854bfc94,Product,"""Ew Feelings""Cake Vinyl Sticker","<p>Professionally printed on Vinyl<br><br>They are perfect to decorate your laptop, tablet, notebook, diary, phone or wall.<br><br>Sticker size is 3” X 3”</p>",b09bd3_28666fe164f9491a9128cfb770ffdfc1~mv2.jpg;b09bd3_e7350841b9ac4ae7b595d9ce60a384d1~mv2.jpg,All Stickers;Sale Items;WHOLESALE,,,3.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3b8a984b-a6fb-268c-b40c-471455c729e7,Product,Love is Love Holographic Vinyl Sticker,<p>Printed professionally on Vinyl</p><p>&nbsp;</p>,b09bd3_e3d7c274b1374e708b98f6ab5e846be7~mv2.jpg;b09bd3_2fc64467e052471bad03e9c605d38a1f,All Stickers;Sale Items;WHOLESALE,,,3.0,,true,AMOUNT,0.0,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b65aa943-e1b6-c914-da32-f3d3b5c9f581,Product,Custom Pastel Tie Dye Hoodie - Adults,"<p><strong>Create a customized Tie Dye Sweatshirt! </strong></p><p>1. Choose what size you would like</p><p>2. Choose what color Tie dye you would like.&nbsp;If you would like a Solid Color please choose ""Solid Color"" from the drop down menu&nbsp;and include what color you would like in the Custom Text Box.</p><p>3. Choose your color vinyl&nbsp;</p><p>4.Choose your&nbsp;font #&nbsp;</p><p>5. In ""Custom Text Box"" Please write what you would like your item to say. If you don't want any text please write ""N/A""</p><p>&nbsp;</p><p>If you have a specific Logo you would like on your hoodie, please choose ""My Own Logo"" from the drop down menu &amp; email me at info@kateandkrisshop.com with your name &amp; a clear JPEG or PNG file of your logo.</p><p>&nbsp;</p><p>If you would like a specific color left out, or specific neon colors you wanted please let me know by typing your request in custom box.</p><p>(Example - You would like only pink &amp; Purple paint with your text/logo on the back. Any specific details that you want to tell me can go there)</p><p>&nbsp;</p><p>Examples are in product photos under&nbsp;the main photo. And there are a few extra color mixes to choose from as well. (""Unicorn Rainbow"" &amp; ""Cotton Candy"")</p><p>&nbsp;</p><p>If you have any questions or a difficult or large order please feel free to reach out to us at info@kateandkrisshop.com</p><p>&nbsp;</p><p>Thanks! ♡</p>",b09bd3_af34f153e9c44b2194fcc797bfe96f14~mv2.png;b09bd3_66f918cec63646dcb82b89954ac05e1b~mv2.png;b09bd3_20ebb9ae2eeb4d2ebca1cf7fcea9c22b~mv2.png;b09bd3_6faf9e7c50f54a43b47ac5500086c0a2~mv2.png;b09bd3_fe28aa456c1a40b4aec4181d500e94e5~mv2.png;b09bd3_e4671a14401c4698a4351b7102aa45fe;b09bd3_1406b2b5e1de48eebbdcc6223c90b790~mv2.png;b09bd3_78f91cf7c79e425e896e4abe3c387089~mv2.png;b09bd3_22b6b4e27089420a8c22cdbbf5070339~mv2.jpg;b09bd3_48c03c646c254a46a0ca2d3077a97d62~mv2.png,All Clothing;Personalized & Custom Orders;Sweatshirts & Sweatpants;Tie Dye Collection,,,50.0,,false,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,Small;Medium;Large;XL;3XL;2XL,Color Dye,DROP_DOWN,Coral;Aquamarine;Fuchsia;Teal;Golden Yellow;Purple;Petal Pink;Royal Blue;Scarlet (Red);Cotton Candy;Unicorn Rainbow;Teal & Aquamarine Mix;Solid Color;Black,"Color Vinyl ",DROP_DOWN,Black;White;Holographic Crystals;Pink;Red;Holographic Rainbow Pearl,Font Number,DROP_DOWN,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16,Type of Text,DROP_DOWN,Custom Lettering;My Own Logo;No words,,,,,,,,,,,,,,,,"Tell me what you would like your item to say. If you do not want text, please write in box N/A",500,true,"If solid color, what color would you like?",500,false,
product_1fdb41b8-c354-0d07-9fb7-b9b079005b5e,Product,Rainbow Birthday Cake Vinyl Sticker,<p>Professionally printed on Vinyl</p>,b09bd3_612a59486a2d44988954c5c4d8398f17~mv2.jpg;b09bd3_86ad64b258ac4d3a903fa8ea8eba0818~mv2.jpg;b09bd3_8a92fc76ddb34d6cbae399f90621bd6d,All Stickers;Sale Items;WHOLESALE,,,3.0,,true,AMOUNT,0.0,InStock,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4491e88e-21ce-bf64-eb15-c34f1175dfa7,Product,"""Good Vibes Only"" Tie Dye Hoodie","<p>Your choice of Tie Dye Color. (Color Shown in photos is ""Cotton Candy"")</p><p>&nbsp;</p><p>Hand made &amp; Pressed with Love</p><p>&nbsp;</p>",b09bd3_13dac0b804c44f5bb105379976aa4598~mv2.jpg;b09bd3_b20a61c3e75e41e98261e175a1f69366~mv2.jpg;b09bd3_6acb24fdbb424f4aa417378a1895259e~mv2.png;b09bd3_1406b2b5e1de48eebbdcc6223c90b790~mv2.png,All Clothing;Sweatshirts & Sweatpants;Tie Dye Collection,,,40.0,,false,PERCENT,0.0,InStock,0.0,Color Dye,DROP_DOWN,Aquamarine;Coral;Cotton Candy;Fuchsia;Golden Yellow;Petal Pink;Purple;Royal Blue;Scarlet (Red);Solid Color;Teal;Teal & Aquamarine Mix;Unicorn Rainbow,Size,DROP_DOWN,Small;Medium;Large;XL;2XL;3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Product,Bulk Sticker Order,"<p>Do you need a large amount of one type of sticker?&nbsp;♡</p><p><u>Please choose the following from the drop down menus</u></p><p>1. Type Of Sticker</p><p>2. Number of Stickers you want</p><p>3. In Custom Box please type which Sticker you would like your order of.&nbsp;</p><p>4. If a custom drawing sticker, please fill out information boxes provided. (Any text you would like the sticker to say and font # If you do not want your personalized sticker to say anything please write N/A) And please email your photo to info@kateandkrisshop.com</p><p>&nbsp;</p><p>If you would like an order of over 100 stickers please contact us at info@kateandkrisshop.com&nbsp;</p><p>&nbsp;</p><p>♡Free&nbsp;Shipping&nbsp;♡</p>",b09bd3_4387f31822274a4bad1058f0823517b1~mv2.png;b09bd3_99a5846b62c140feb3986f966e86214d~mv2.png;b09bd3_6faf9e7c50f54a43b47ac5500086c0a2~mv2.png,All Stickers,,,0.0,,false,PERCENT,0.0,InStock,0.0,"Kind Of Sticker ",DROP_DOWN,Sparkle Holographic;Rainbow Holographic;Personalized Drawing;Regular Glossy,Quantity Of Stickers,DROP_DOWN,40;60;20,,,,,,,,,,,,,,,,,,,,,,,,,"What sticker would you like? If personalized, what would you like it to say?",500,true,What Text # would you like us to use?,500,false,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Variant,,,,,,,,36.0,true,,,InStock,,,,Regular Glossy,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Variant,,,,,,,,38.0,true,,,InStock,,,,Personalized Drawing,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Variant,,,,,,,,45.0,true,,,InStock,,,,Personalized Drawing,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Variant,,,,,,,,52.0,true,,,InStock,,,,Sparkle Holographic,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Variant,,,,,,,,52.0,true,,,InStock,,,,Rainbow Holographic,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Variant,,,,,,,,30.0,true,,,InStock,,,,Sparkle Holographic,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Variant,,,,,,,,69.0,true,,,InStock,,,,Sparkle Holographic,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Variant,,,,,,,,55.0,true,,,InStock,,,,Personalized Drawing,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Variant,,,,,,,,69.0,true,,,InStock,,,,Rainbow Holographic,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Variant,,,,,,,,20.0,true,,,InStock,,,,Regular Glossy,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Variant,,,,,,,,48.0,true,,,InStock,,,,Regular Glossy,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_35e90a3e-2abf-6a32-58ae-3a3a59d66cbe,Variant,,,,,,,,30.0,true,,,InStock,,,,Rainbow Holographic,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6cd961e9-a72e-4fbb-a3f7-48c8bb1a4704,Product,Personalized Vinyl Stickers with Digital Drawing,"<p><u><strong>Custom buying instructions:</strong></u></p><p><span style=""color:#cf4e9e;""><strong>Each order comes with 10 stickers professionally printed on Vinyl (3""X 3"") and a digital signed image of your drawing for you to post and use however you would like. </strong></span></p><p>&nbsp;</p><p>1. Please select how many people are in your photo</p><p>2. Please write in the Personalization box if you would like your sticker to say anything. If you don't want text please write ""NA""&nbsp;</p><p>3. Please choose your Font Number in the second Custom Box</p><p><br>Please make sure all spelling is correct</p><p>&nbsp;</p><p><u><span style=""color:#cf4e9e;""><strong>After purchasing please email your photo to: info@kateandkrisshop.com</strong></span></u></p><p><u><span style=""color:#cf4e9e;""><strong>Please let us know if you have any specifics you would like included in the drawing in this email. (Example: If you have specific colors you want included, or any special small details, backround ideas)</strong></span></u></p><p>&nbsp;</p><p>We will email you back a digital proof of the design for you to approve. If we don't hear back within 72 hours, we will print and ship reguardless. Once mailed you will get a notification of your shipping number along with a digital image of your design.</p><p>&nbsp;</p><p>If you want more than 10 copies, have more than three people you want on a sticker, have lots of pictures, or if you have a complicated order please feel free to email us&nbsp;&amp; we&nbsp;will create you a customized order.&nbsp;</p><p>&nbsp;</p><p>Fun Ideas: Couples, Christmas cards, family pictures, friends birthday, events, themed pictures, graduation, sports themes, baby pictures, etc.</p><p>&nbsp;</p><p>We ask if you post your digital art on social media to please tag us at @kateandkris&nbsp; Thank you!</p>",b09bd3_3a447319b6274b88abbc9d87c582f618~mv2.png;b09bd3_d77b874e5054428f9fa48c39b0f17dd9~mv2.png;b09bd3_769ef7fbfb84432b9bb05fb133a73461~mv2.png;b09bd3_8030c96cc8a6466a883e48a069886217~mv2.jpg;b09bd3_6faf9e7c50f54a43b47ac5500086c0a2~mv2.png;b09bd3_bed8ed79d1394e07b6157d2984fb23c6~mv2.png;b09bd3_95624225ae744edcb6d5dcefc11ffd02~mv2.png,All Stickers;Personalized & Custom Orders,,,50.0,,false,PERCENT,0.0,InStock,0.0,How many people are in your photo,DROP_DOWN,1;2;3,,,,,,,,,,,,,,,,,,,,,,,,,,,,What would you like your Sticker to say?,500,true,What Text # would you like us to use?,500,true,
product_6cd961e9-a72e-4fbb-a3f7-48c8bb1a4704,Variant,,,,,,,,0.0,true,,,InStock,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6cd961e9-a72e-4fbb-a3f7-48c8bb1a4704,Variant,,,,,,,,25.0,true,,,InStock,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6cd961e9-a72e-4fbb-a3f7-48c8bb1a4704,Variant,,,,,,,,50.0,true,,,InStock,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
